section,start_page,end_page,id,filename
3.4 Description of the monitoring plan,3,3,464,464_vcs_pd_rama_07_10_2008.pdf
4.1 Explanation of methodological choice:,3,3,464,464_vcs_pd_rama_07_10_2008.pdf
4.2 Quantifying GHG emissions and/or removals for the,3,4,464,464_vcs_pd_rama_07_10_2008.pdf
4.3 Quantifying GHG emissions and/or removals for the,4,4,464,464_vcs_pd_rama_07_10_2008.pdf
4.4 Quantifying GHG emission reductions and removal,4,4,464,464_vcs_pd_rama_07_10_2008.pdf
2.2 Without-project Land Use Scenario and Additionality 40,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.2.1 Land Use Scenarios Without the Project (G2.1) 40,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.2.2 Most-Likely Scenario Justification (G2.1) 40,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.2.3 Community and Biodiversity Additionality (G2.2) 41,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.2.4 Benefits to be used as Offsets (G2.2) 41,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3 Stakeholder Engagement 41,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.1 Stakeholder Access to Project Documents (G3.1) 41,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.2 Dissemination of Summary Project Documents (G3.1) 42,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.3 Informational Meetings with Stakeholders (G3.1) 42,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
"2.3.4 Community Costs, Risks, and Benefits (G3.2) 47",3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.5 Information to Stakeholders on Validation and Verification Process (G3.3) 48,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.6 Site Visit Information and Opportunities to Communicate with Auditor (G3.3) 48,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.7 Stakeholder Consultations (G3.4) 49,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.8 Continued Consultation and Adaptive Management (G3.4) 52,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.9 Stakeholder Consultation Channels (G3.5) 52,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.10 Stakeholder Participation in Decision-Making and Implementation (G3.6) 52,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.11 Anti-Discrimination Assurance (G3.7) 53,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.12 Feedback and Grievance Redress Procedure (G3.8) 53,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.13 Accessibility of the Feedback and Grievance Redress Procedure (G3.8) 56,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.14 Worker Training (G3.9) 56,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.15 Community Employment Opportunities (G3.10) 57,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.16 Relevant Laws and Regulations Related to Worker’s Rights (G3.11) 57,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.3.17 Occupational Safety Assessment (G3.12) 59,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.4 Management Capacity 60,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.4.1 Project Governance Structures (G4.1) 60,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.4.2 Required Technical Skills (G4.2) 61,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.4.3 Management Team Experience (G4.2) 62,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.4.4 Project Management Partnerships/Team Development (G4.2) 62,3,3,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.4.5 Financial Health of Implementing Organization(s) (G4.3) 64,3,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.4.6 Avoidance of Corruption and Other Unethical Behavior (G4.3) 64,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.4.7 Commercially Sensitive Information (Rules 3.5.13 – 3.5.14) 65,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5 Legal Status and Property Rights 65,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5.1 Statutory and Customary Property Rights (G5.1) 65,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5.2 Recognition of Property Rights (G5.1) 65,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
"2.5.3 Free, Prior and Informed Consent (G5.2) 65",4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5.4 Property Rights Protection (G5.3) 66,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5.5 Illegal Activity Identification (G5.4) 66,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5.6 Ongoing Disputes (G5.5) 66,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5.7 National and Local Laws (G5.6) 66,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5.8 Approvals (G5.7) 72,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5.9 Project Ownership (G5.8) 72,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5.10 Management of Double Counting Risk (G5.9) 72,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5.11 Emissions Trading Programs and Other Binding Limits 72,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5.12 Other Forms of Environmental Credit 73,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5.13 Participation under Other GHG Programs 73,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5.14 Projects Rejected by Other GHG Programs 73,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
2.5.15 Double Counting (G5.9) 73,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.1 Application of Methodology 73,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.1.1 Title and Reference of Methodology 73,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.1.2 Applicability of Methodology 74,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.1.3 Project Boundary 77,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.1.4 Baseline Scenario 79,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.1.5 Additionality 87,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.1.6 Methodology Deviations 99,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.2 Quantification of GHG Emission Reductions and Removals 99,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.2.1 Baseline Emissions 99,4,4,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.2.2 Project Emissions 101,4,5,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.2.3 Leakage 105,5,5,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.2.4 Net GHG Emission Reductions and Removals 107,5,5,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.3 Monitoring 110,5,5,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.3.1 Data and Parameters Available at Validation 110,5,5,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.3.2 Data and Parameters Monitored 114,5,5,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.3.3 Monitoring Plan 121,5,5,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.3.4 Dissemination of Monitoring Plan and Results (CL4.2) 129,5,5,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.4 Optional Criterion: Climate Change Adaptation Benefits 129,5,5,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.4.1 Regional Climate Change Scenarios (GL1.1) 129,5,5,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.4.2 Climate Change Impacts (GL1.2) 129,5,5,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
3.4.3 Measures Needed and Designed for Adaptation (GL1.3) 129,5,5,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.1 Without-Project Community Scenario 129,5,5,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.1.1 Descriptions of Communities at Project Start (CM1.1) 129,5,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.1.2 Interactions between Communities and Community Groups (CM1.1) 144,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.1.3 High Conservation Values (CM1.2) 144,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.1.4 Without-Project Scenario: Community (CM1.3) 145,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.2 Net Positive Community Impacts 145,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.2.1 Expected Community Impacts (CM2.1) 145,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.2.2 Negative Community Impact Mitigation (CM2.2) 147,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
"4.2.3 Net Positive Community Well-Being (CM2.3, GL1.4) 147",6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.2.4 High Conservation Values Protected (CM2.4) 147,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.3 Other Stakeholder Impacts 147,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.3.1 Impacts on Other Stakeholders (CM3.1) 147,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.3.2 Mitigation of Negative Impacts on Other Stakeholders (CM3.2) 148,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.3.3 Net Impacts on Other Stakeholders (CM3.3) 148,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.4 Community Impact Monitoring 148,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
"4.4.1 Community Monitoring Plan (CM4.1, CM4.2, GL1.4, GL2.2, GL2.3, GL2.5) 148",6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.4.2 Monitoring Plan Dissemination (CM4.3) 149,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
4.5 Optional Criterion: Exceptional Community Benefits 149,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.1 Without-Project Biodiversity Scenario 149,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.1.1 Existing Conditions (B1.1) 149,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.1.2 High Conservation Values (B1.2) 153,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.1.3 Without-project Scenario: Biodiversity (B1.3) 158,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.2 Net Positive Biodiversity Impacts 159,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.2.1 Expected Biodiversity Changes (B2.1) 159,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.2.2 Mitigation Measures (B2.3) 161,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
"5.2.3 Net Positive Biodiversity Impacts (B2.2, GL1.4) 163",6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.2.4 High Conservation Values Protected (B2.4) 163,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.2.5 Species Used (B2.5) 164,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.2.6 Invasive Species (B2.5) 164,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.2.7 Impacts of Non-native Species (B2.6) 165,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.2.8 GMO Exclusion (B2.7) 167,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.2.9 Inputs Justification (B2.8) 167,6,6,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.2.10 Waste Products (B2.9) 169,6,7,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.3 Offsite Biodiversity Impacts 169,7,7,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.3.1 Negative Offsite Biodiversity Impacts (B3.1) and Mitigation Measures (B3.2) 169,7,7,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.3.2 Net Offsite Biodiversity Benefits (B3.3) 170,7,7,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.4 Biodiversity Impact Monitoring 170,7,7,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
"5.4.1 Biodiversity Monitoring Plan (B4.1, B4.2, GL1.4, GL3.4) 170",7,7,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.4.2 Biodiversity Monitoring Plan Dissemination (B4.3) 173,7,7,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.5 Optional Criterion: Exceptional Biodiversity Benefits 173,7,7,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
5.5.1 High Biodiversity Conservation Priority Status (GL3.1) 173,7,7,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
"5.5.2 Trigger Species Population Trends (GL3.2, GL3.3) 173",7,7,2512,2512_220301_vcs_ccb_pd_forestfirst_v5_clean.pdf
A.1 Title of the small-scale project activity:,2,2,611,611_pdd.pdf
A.2. Description of the small-scale project activity:,2,3,611,611_pdd.pdf
A.3. Project participants:,3,3,611,611_pdd.pdf
A.4. Technical description of the small-scale project activity:,3,3,611,611_pdd.pdf
A.4.1. Location of the small-scale project activity:,3,4,611,611_pdd.pdf
A.4.2. Type and category (ies) and technology/measure of the small-scale project activity:,4,6,611,611_pdd.pdf
A.4.3 Estimated amount of emission reductions over the chosen crediting period:,6,7,611,611_pdd.pdf
A.4.4. Public funding of the small-scale project activity:,7,7,611,611_pdd.pdf
A.4.5. Confirmation that the small-scale project activity is not a debundled component of a,7,7,611,611_pdd.pdf
B.1. Title and reference of the approved baseline and monitoring methodology applied to the,7,7,611,611_pdd.pdf
B.2 Justification of the choice of the project category:,7,8,611,611_pdd.pdf
B.3. Description of the project boundary:,8,9,611,611_pdd.pdf
B.4. Description of how the baseline scenario is identified and description of the identified baseline,9,11,611,611_pdd.pdf
B.5. Description of how the anthropogenic emissions of GHG by sources are reduced below,11,19,611,611_pdd.pdf
B.6. Emission reductions:,19,19,611,611_pdd.pdf
B.6.1. Explanation of methodological choices:,19,21,611,611_pdd.pdf
B.6.2. Data and parameters that are available at validation:,21,22,611,611_pdd.pdf
B.6.3 Ex-ante calculation of emission reductions:,22,25,611,611_pdd.pdf
B.6.4 Summary of the ex-ante estimation of emission reductions:,25,26,611,611_pdd.pdf
B.7 Application of a monitoring methodology and description of the monitoring plan:,26,26,611,611_pdd.pdf
B.7.1 Data and parameters monitored:,26,27,611,611_pdd.pdf
B.7.2 Description of the monitoring plan:,27,29,611,611_pdd.pdf
B.8 Date of completion of the application of the baseline and monitoring methodology and,29,29,611,611_pdd.pdf
C.1 Duration of the project activity:,29,29,611,611_pdd.pdf
C.1.1. Starting date of the project activity:,29,29,611,611_pdd.pdf
C.1.2. Expected operational lifetime of the project activity:,29,29,611,611_pdd.pdf
C.2 Choice of the crediting period and related information:,29,29,611,611_pdd.pdf
C.2.1. Renewable crediting period,29,30,611,611_pdd.pdf
C.2.2. Fixed crediting period:,30,30,611,611_pdd.pdf
"D.1. If required by the host Party, documentation on the analysis of the environmental impacts",30,30,611,611_pdd.pdf
D.2. If environmental impacts are considered significant by the project participants or the host,30,30,611,611_pdd.pdf
E.1. Brief description how comments by local stakeholders have been invited and compiled:,30,31,611,611_pdd.pdf
E.2. Summary of the comments received:,31,32,611,611_pdd.pdf
E.3. Report on how due account was taken of any comments received:,32,32,611,611_pdd.pdf
A.1 Title of the small-scale project activity:,2,2,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
A.2. Description of the small-scale project activity:,2,4,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
A.3. Project participants:,4,4,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
A.4. Technical description of the small-scale project activity:,4,7,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
A.4.1. Location of the small-scale project activity:,7,8,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
A.4.2. Type and category (ies) and technology/measure of the small-scale project activity:,8,9,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
A.4.3 Estimated amount of emission reductions over the chosen crediting period:,9,9,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
A.4.4. Public funding of the small-scale project activity:,9,9,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
A.4.5. Confirmation that the small-scale project activity is not a debundled component of a,9,10,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
B.1. Title and reference of the approved baseline and monitoring methodology applied to the,10,11,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
B.2 Justification of the choice of the project category:,11,13,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
B.3. Description of the project boundary:,13,14,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
B.4. Description of baseline and its development:,14,19,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
B.5. Description of how the anthropogenic emissions of GHG by sources are reduced below,19,24,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
B.6 Emission reductions:,24,24,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
B.6.1. Explanation of methodological choices:,24,28,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
B.6.2. Data and parameters that are available at validation:,28,31,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
B.6.3 Ex-ante calculation of emission reductions:,31,36,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
B.6.4 Summary of the ex-ante estimation of emission reductions:,36,36,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
B.7 Application of a monitoring methodology and description of the monitoring plan:,36,36,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
B.7.1 Data and parameters monitored:,36,38,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
B.7.2 Description of the monitoring plan:,38,44,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
B.8 Date of completion of the application of the baseline and monitoring methodology and the,44,45,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
C.1 Duration of the project activity:,45,45,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
C.1.1. Starting date of the project activity:,45,45,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
C.1.2. Expected operational lifetime of the project activity:,45,45,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
C.2 Choice of the crediting period and related information:,45,45,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
C.2.1. Renewable crediting period,45,45,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
C.2.2. Fixed crediting period:,45,46,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
"D.1. If required by the host Party, documentation on the analysis of the environmental impacts",46,46,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
D.2. If environmental impacts are considered significant by the project participants or the host,46,47,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
E.1. Brief description how comments by local stakeholders have been invited and compiled:,47,47,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
E.2. Summary of the comments received:,47,48,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
E.3. Report on how due account was taken of any comments received:,48,54,550,550_rmp-pdd-version_04_dt_14-05-08.pdf
1.3 P ro je c t P ro p o n e n ts,10,14,1052,1052_north_pikounda_vcs-pd_v7.0_26082013.pdf
1.9.1 UFE localisation,14,15,1052,1052_north_pikounda_vcs-pd_v7.0_26082013.pdf
1.9.2 Details of Ownership,15,15,1052,1052_north_pikounda_vcs-pd_v7.0_26082013.pdf
1.9.3 Establishment of Control of the Project Area,15,16,1052,1052_north_pikounda_vcs-pd_v7.0_26082013.pdf
1.9.4 Climate,16,20,1052,1052_north_pikounda_vcs-pd_v7.0_26082013.pdf
1.9.5 Topography and hydrology,20,21,1052,1052_north_pikounda_vcs-pd_v7.0_26082013.pdf
