id,type,value
2062,project_location,"{'project_state_province': 'Nakhon Ratchasima', 'project_country': 'Thailand', 'project_latitude': 15.16, 'project_longitude': 101.47}"
2063,project_location,"{'project_state_province': 'Buenos Aires', 'project_country': 'Argentina', 'project_latitude': -38.32, 'project_longitude': -62.28}"
2064,project_location,"{'project_state_province': 'Gujarat', 'project_country': 'India', 'project_latitude': 23.91, 'project_longitude': 71.2}"
2065,project_location,"{'project_state_province': 'Karnataka', 'project_country': 'India', 'project_latitude': 16.6, 'project_longitude': 75.92}"
2066,project_location,"{'project_state_province': 'Santa Cruz', 'project_country': 'Argentina', 'project_latitude': -47.26, 'project_longitude': -67.04}"
2067,project_location,"{'project_state_province': 'Thua Thien Hue Province and Phong son province', 'project_country': 'Vietnam', 'project_latitude': 16.45, 'project_longitude': 107.38}"
2068,project_location,"{'project_state_province': 'Rajasthan', 'project_country': 'India', 'project_latitude': 28.32, 'project_longitude': 73.41}"
2069,project_location,"{'project_state_province': 'Rajasthan state', 'project_country': 'India', 'project_latitude': 26.67, 'project_longitude': 71.54}"
2070,project_location,"{'project_state_province': 'Guizhou', 'project_country': 'China', 'project_latitude': 25.95, 'project_longitude': 106.5}"
2071,project_location,"{'project_state_province': 'CA', 'project_country': 'Colombia', 'project_latitude': 6.25, 'project_longitude': -76.8}"
2075,project_location,"{'project_state_province': 'Karnataka', 'project_country': 'India', 'project_latitude': 12.98, 'project_longitude': 77.18}"
2076,project_location,"{'project_state_province': 'Rivas', 'project_country': 'Nicaragua', 'project_latitude': 11.25, 'project_longitude': -85.49}"
2079,project_location,"{'project_state_province': 'Mato Grosso do Sul', 'project_country': 'Brazil', 'project_latitude': -18.58, 'project_longitude': -53.45}"
2080,project_location,"{'project_state_province': 'Aloatra-Mangoro', 'project_country': 'Madagascar', 'project_latitude': -17.53, 'project_longitude': 48.68}"
2082,project_location,"{'project_state_province': 'Guizhou Province', 'project_country': 'China', 'project_latitude': 27.7, 'project_longitude': 106.54}"
2083,project_location,"{'project_state_province': 'Guizhou province', 'project_country': 'China', 'project_latitude': 26.0, 'project_longitude': 105.15}"
2084,project_location,"{'project_state_province': 'Meta', 'project_country': 'Colombia', 'project_latitude': 2.94, 'project_longitude': -73.21}"
2085,project_location,"{'project_state_province': 'North Manica Province', 'project_country': 'Mozambique', 'project_latitude': -19.37, 'project_longitude': 33.25}"
2087,project_location,"{'project_state_province': 'Henan Province', 'project_country': 'China', 'project_latitude': 32.73, 'project_longitude': 111.42}"
2088,project_location,"{'project_state_province': 'Ayeyarwady Division', 'project_country': 'Myanmar', 'project_latitude': 17.29, 'project_longitude': 94.57}"
2089,project_location,"{'project_state_province': 'Third Municipal Section (Yanacachi)', 'project_country': 'Bolivia', 'project_latitude': -16.13, 'project_longitude': -67.2}"
2090,project_location,"{'project_state_province': 'Maharashtra', 'project_country': 'India', 'project_latitude': 17.18, 'project_longitude': 73.99}"
2091,project_location,"{'project_state_province': 'Denizli', 'project_country': 'Turkey', 'project_latitude': 38.21, 'project_longitude': 29.36}"
2092,project_location,"{'project_state_province': 'Siirt Province', 'project_country': 'Turkey', 'project_latitude': 37.92, 'project_longitude': 42.06}"
2094,project_location,"{'project_state_province': 'Giresun Province', 'project_country': 'Turkey', 'project_latitude': 40.8, 'project_longitude': 38.65}"
2095,project_location,"{'project_state_province': 'Düzce Province', 'project_country': 'Turkey', 'project_latitude': 40.7, 'project_longitude': 30.96}"
2096,project_location,"{'project_state_province': 'Denizli', 'project_country': 'Turkey', 'project_latitude': 38.23, 'project_longitude': 29.33}"
2097,project_location,"{'project_state_province': 'Tokat', 'project_country': 'Turkey', 'project_latitude': 28.56, 'project_longitude': 110.58}"
2136,project_location,"{'project_country': 'China', 'project_latitude': 40.66, 'project_longitude': 95.6}"
2157,project_location,"{'project_state_province': 'Santa Catarina/Rio Grande do Sul', 'project_country': 'Brazil', 'project_latitude': -27.77, 'project_longitude': -51.22}"
2162,project_location,"{'project_state_province': 'Kerala', 'project_country': 'India', 'project_latitude': 9.34, 'project_longitude': 76.93}"
2166,project_location,"{'project_state_province': 'Chongqing City', 'project_country': 'China', 'project_latitude': 28.97, 'project_longitude': 109.15}"
2177,project_location,"{'project_country': 'Madagascar', 'project_latitude': 23.05, 'project_longitude': 58.0}"
2238,project_location,"{'project_country': 'Turkey', 'project_latitude': 40.7, 'project_longitude': 30.96}"
2239,project_location,"{'project_state_province': 'DENIZLI', 'project_country': 'Turkey', 'project_latitude': 38.23, 'project_longitude': 29.33}"
2240,project_location,"{'project_state_province': 'AL', 'project_country': 'United States', 'project_latitude': 33.26, 'project_longitude': -86.83}"
2242,project_location,"{'project_state_province': 'Tamil Nadu', 'project_country': 'India', 'project_latitude': 26.69, 'project_longitude': 71.0}"
2243,project_location,"{'project_state_province': 'Madhya Pradesh', 'project_country': 'India', 'project_latitude': 23.81, 'project_longitude': 77.53}"
2244,project_location,"{'project_state_province': 'Gujarat', 'project_country': 'India', 'project_latitude': 22.17, 'project_longitude': 69.83}"
2245,project_location,"{'project_state_province': 'Jaisalmer district of Rajasthan', 'project_country': 'India', 'project_latitude': 22.8, 'project_longitude': 76.18}"
2246,project_location,"{'project_state_province': 'Andhra Pradesh', 'project_country': 'India', 'project_latitude': 14.18, 'project_longitude': 77.57}"
2247,project_location,"{'project_state_province': 'Karnataka', 'project_country': 'India', 'project_latitude': 15.11, 'project_longitude': 75.17}"
2248,project_location,"{'project_state_province': 'state of Gujarat', 'project_country': 'India', 'project_latitude': 22.17, 'project_longitude': 69.92}"
2249,project_location,"{'project_state_province': 'Nanyang City, Henan Province', 'project_country': 'China', 'project_latitude': 33.07, 'project_longitude': 112.63}"
2250,project_location,"{'project_state_province': 'Sindh', 'project_country': 'Pakistan', 'project_latitude': 24.8, 'project_longitude': 68.67}"
2251,project_location,"{'project_state_province': 'Vaupés', 'project_country': 'Colombia', 'project_latitude': 1.14, 'project_longitude': -70.61}"
2252,project_location,"{'project_state_province': 'State of Para, micro region of Porte', 'project_country': 'Brazil', 'project_latitude': -2.47, 'project_longitude': -51.09}"
2257,project_location,"{'project_state_province': 'Maharashtra', 'project_country': 'India', 'project_latitude': 16.98, 'project_longitude': 75.3}"
2262,project_location,"{'project_country': 'Colombia', 'project_latitude': -73.57, 'project_longitude': 1.76}"
2263,project_location,"{'project_state_province': 'Cox’s Bazar', 'project_country': 'Bangladesh', 'project_latitude': 21.45, 'project_longitude': 92.02}"
2278,project_location,"{'project_state_province': 'Tahuamanu', 'project_country': 'Peru', 'project_latitude': -11.54, 'project_longitude': -69.63}"
2290,project_location,"{'project_state_province': 'Cordoba', 'project_country': 'Colombia', 'project_latitude': 9.32, 'project_longitude': -75.73}"
2293,project_location,"{'project_state_province': 'New Ireland and East New Britain Province', 'project_country': 'Papua New Guinea', 'project_latitude': -4.33, 'project_longitude': 152.68}"
2294,project_location,"{'project_state_province': 'Northland', 'project_country': 'New Zealand', 'project_latitude': -35.59, 'project_longitude': 174.46}"
2297,project_location,"{'project_state_province': 'Puerto Alegría', 'project_country': 'Colombia', 'project_latitude': -1.34, 'project_longitude': -72.43}"
2298,project_location,"{'project_state_province': 'Valle de Cauca', 'project_country': 'Colombia', 'project_latitude': 3.7, 'project_longitude': -77.13}"
2300,project_location,"{'project_state_province': 'Province 2', 'project_country': 'Nepal', 'project_latitude': 28.0, 'project_longitude': 84.0}"
2301,project_location,"{'project_state_province': 'Hebei Province', 'project_country': 'China', 'project_latitude': 39.67, 'project_longitude': 114.93}"
2302,project_location,"{'project_state_province': 'Guizhou', 'project_country': 'China', 'project_latitude': 26.66, 'project_longitude': 105.23}"
2303,project_location,"{'project_state_province': 'Province 2', 'project_country': 'Nepal', 'project_latitude': 28.0, 'project_longitude': 84.0}"
2304,project_location,"{'project_state_province': 'Province 2', 'project_country': 'Nepal', 'project_latitude': 28.0, 'project_longitude': 84.0}"
2305,project_location,"{'project_state_province': 'Hebei Province China', 'project_country': 'China', 'project_latitude': 39.57, 'project_longitude': 114.22}"
2306,project_location,"{'project_state_province': 'Sao Paulo', 'project_country': 'Brazil', 'project_latitude': -23.64, 'project_longitude': -46.41}"
2307,project_location,"{'project_state_province': 'Vakinankaratra', 'project_country': 'Madagascar', 'project_latitude': -19.49, 'project_longitude': 47.44}"
2308,project_location,"{'project_state_province': 'Pamplemousses', 'project_country': 'Mauritius', 'project_latitude': 20.08, 'project_longitude': 57.54}"
2309,project_location,"{'project_state_province': 'Plaine Wilhems', 'project_country': 'Mauritius', 'project_latitude': 20.33, 'project_longitude': 57.46}"
2310,project_location,"{'project_state_province': 'Guizhou', 'project_country': 'China', 'project_latitude': 26.91, 'project_longitude': 107.13}"
2317,project_location,"{'project_state_province': 'Antioquia Department', 'project_country': 'Colombia', 'project_latitude': 7.03, 'project_longitude': -75.3}"
2318,project_location,"{'project_state_province': 'North Kivu Province', 'project_country': 'Congo, Dem. Rep', 'project_latitude': 1.23, 'project_longitude': 29.47}"
2319,project_location,"{'project_state_province': 'Republic of Congo', 'project_country': 'Congo, Rep.', 'project_latitude': -3.9, 'project_longitude': 15.56}"
2320,project_location,"{'project_state_province': 'Various provinces of DRC', 'project_country': 'Congo, Dem. Rep', 'project_latitude': -0.41, 'project_longitude': 23.98}"
2321,project_location,"{'project_state_province': 'HI', 'project_country': 'United States', 'project_latitude': 20.68, 'project_longitude': -156.23}"
2322,project_location,"{'project_state_province': 'QC', 'project_country': 'Canada', 'project_latitude': 48.16, 'project_longitude': -75.66}"
2323,project_location,"{'project_state_province': 'Himachal Pradesh', 'project_country': 'India', 'project_latitude': 32.79, 'project_longitude': 76.54}"
2324,project_location,"{'project_state_province': 'Cacheu, São Domingos and Tomboli', 'project_country': 'Guinea-Bissau', 'project_latitude': 12.31, 'project_longitude': -16.19}"
2326,project_location,"{'project_state_province': 'Guangxi Zhuang Autonomous Region', 'project_country': 'China', 'project_latitude': 23.72, 'project_longitude': 109.84}"
2327,project_location,"{'project_state_province': 'Guangxi Zhuang Autonomous Region', 'project_country': 'China', 'project_latitude': 25.53, 'project_longitude': 108.7}"
2330,project_location,"{'project_state_province': 'Choco and Antioquia', 'project_country': 'Colombia', 'project_latitude': 8.11, 'project_longitude': -76.96}"
2334,project_location,"{'project_country': 'Mexico', 'project_latitude': 16.58, 'project_longitude': -94.79}"
2338,project_location,"{'project_state_province': 'Meru County', 'project_country': 'Kenya', 'project_latitude': 0.072, 'project_longitude': 37.66}"
2339,project_location,"{'project_state_province': 'Multiple States/Provinces', 'project_country': 'Uganda', 'project_latitude': 3.07, 'project_longitude': 32.24}"
2343,project_location,"{'project_state_province': 'Guangdong Province', 'project_country': 'China', 'project_latitude': 21.01, 'project_longitude': 110.21}"
2345,project_location,"{'project_state_province': 'Loreto', 'project_country': 'Peru', 'project_latitude': -3.22, 'project_longitude': -73.2}"
